emp_id,full_name,gender,dob,join_date,department,job_title,manager_id,location,status,employment_type,salary,email,phone,last_working_day
652,Beth Taylor,Unknown,1989-10-08,1998-03-01,Engineering,Unknown,21,Hyderabad,Resigned,Full-time,93008.89,Unknown,347-593-2979,2003-01-15
653,Mr. John Franco Phd,Male,1975-01-13,1992-02-24,Human Resource,Sales Executive,26,Hyderabad,Terminated,Contract,72856.0,erin17@porter.info,035-801-6694,1996-01-26
654,Thomas Williams,Female,1965-11-13,1990-06-20,Sales,Software Engineer,28,Unknown,Terminated,Full-time,114675.0,vangmatthew@wallace-gardner.com,891-447-9031,2011-01-10
655,John Daniels Md,Male,1984-06-03,1987-12-19,Operations,Hr Manager,34,Remote,Terminated,Full-time,75959.29,santosthomas@hotmail.com,308-058-1977,1997-01-14
656,Dwayne Scott,Female,1971-09-12,1986-11-02,Sales,Unknown,7,Unknown,Resigned,Unknown,112521.12,billy51@hotmail.com,031-116-8118,1998-01-20
657,Jeffrey Olson,Male,1965-08-16,1966-10-05,Sales,Operations Lead,18,Hyderabad,Abscond,Full-time,81690.26,robert75@thompson-garrett.com,411-023-7930,2022-01-20
658,Cynthia Lowery,Male,1986-10-12,1994-07-15,Engineering,Hr Manager,25,Chennai,Resigned,Full-time,83005.0,brittanyroberts@haley-olsen.com,035-569-4719,2009-01-02
659,Joseph Rodriguez,Unknown,1985-02-24,2001-01-30,Engineering,Software Engineer,3,Bangalore,Resigned,Intern,97408.24,steven13@schmidt.info,951-176-8736,2004-01-16
660,Carrie Jimenez,Male,1991-05-06,2013-04-11,Sales,Hr Manager,19,Bangalore,Terminated,Unknown,96422.61,sherri02@hotmail.com,985-464-9798,2024-01-03
661,Christina Brown,Unknown,1970-05-29,2024-08-29,Sales,Hr Manager,26,Hyderabad,Terminated,Contract,96422.61,cardenaskatherine@yahoo.com,315-223-6348,2024-01-18
662,Laura Davis,Female,1975-07-12,2001-04-23,Sales,Sales Executive,15,Bangalore,Resigned,Unknown,95811.82,cassandra08@blake-gordon.com,488-747-4593,2022-01-05
663,Mr. William Reed,Female,1977-09-24,1996-04-14,Human Resource,Operations Lead,14,Unknown,Resigned,Unknown,69446.0,amy98@gmail.com,234-029-4888,2017-01-22
664,Omar Andrews,Male,1964-12-09,1996-12-02,Human Resource,Operations Lead,12,Hyderabad,Terminated,Contract,92432.0,katiealvarado@yahoo.com,220-623-6884,1997-01-14
665,Preston Holmes,Female,1983-02-23,2012-05-13,Sales,Operations Lead,38,Unknown,Active,Intern,88012.0,camachogregory@gmail.com,494-033-4393,
666,Alicia Cox,Female,1998-04-25,2007-02-22,Engineering,Software Engineer,11,Hyderabad,Active,Intern,97408.24,Invalid,521-641-6956,
667,Christopher Mcdonald,Male,1979-06-12,1983-12-25,Engineering,Software Engineer,21,Unknown,Abscond,Unknown,97408.24,carterkristina@garza-smith.com,329-795-1052,1989-01-16
668,Alexandria Butler,Male,1967-10-20,1993-10-12,Sales,Software Engineer,29,Hyderabad,Active,Unknown,92911.53,kellyhughes@harper-washington.net,450-071-3082,
669,Mary Moore,Unknown,1966-06-23,1998-06-13,Engineering,Hr Manager,44,Unknown,Terminated,Unknown,79782.4,rmercado@hotmail.com,512-274-7719,2012-01-13
670,Chad Johnson,Female,1966-02-20,1971-07-08,Sales,Finance Analyst,15,Bangalore,Resigned,Unknown,83894.94,mgreene@shelton.com,813-767-3518,1981-01-31
671,Bethany Miller,Unknown,1988-02-28,2019-03-10,Human Resource,Hr Manager,7,Bangalore,Abscond,Unknown,79067.0,katherinejackson@hotmail.com,007-437-5090,2024-01-16
672,Edward Williams,Female,2003-01-21,2016-09-20,Finance,Operations Lead,12,Hyderabad,Abscond,Unknown,77818.6,mitchell09@conner.com,002-211-7085,2021-01-11
673,Laura Mcneil,Male,1971-02-05,2013-06-28,Human Resource,Software Engineer,24,Remote,Terminated,Full-time,89692.56,cfisher@yahoo.com,994-402-4302,2024-01-22
674,Cheyenne Hall,Male,2001-12-29,2020-09-22,Engineering,Unknown,12,Unknown,Resigned,Intern,93008.89,timschmidt@hotmail.com,451-174-0486,2020-01-19
675,Eric Adams,Unknown,2001-01-19,2024-09-27,Engineering,Software Engineer,38,Chennai,Resigned,Full-time,38348.0,vernonkelly@carr.net,928-603-4634,2024-01-27
676,Jeremiah Thompson Jr.,Unknown,1978-10-26,2015-07-17,Sales,Unknown,42,Chennai,Terminated,Unknown,112521.12,Unknown,644-806-4486,2020-01-23
677,Rachel Grant,Unknown,1969-06-25,1994-09-27,Operations,Operations Lead,41,Chennai,Abscond,Unknown,58376.0,gailmitchell@anderson.org,447-770-6913,2000-01-03
678,Vernon Pena,Unknown,1973-05-10,1990-02-01,Sales,Finance Analyst,3,Unknown,Resigned,Unknown,55248.0,danielgarcia@hubbard.net,017-834-5574,2004-01-07
679,Victoria Hinton,Male,1978-01-27,1986-02-12,Human Resource,Sales Executive,23,Remote,Active,Unknown,92810.2,wjohnson@gmail.com,755-701-9502,
680,Denise Atkins,Male,1973-03-24,1978-09-04,Human Resource,Finance Analyst,37,Remote,Abscond,Full-time,93426.0,steven90@yahoo.com,769-896-3859,2009-01-05
681,Terry Mcdowell,Unknown,1999-09-27,2008-10-07,Sales,Hr Manager,6,Unknown,Terminated,Contract,96422.61,salazardaniel@yahoo.com,176-791-5820,2015-01-31
682,Brian Walker,Male,1982-02-19,2002-02-25,Sales,Hr Manager,1,Unknown,Resigned,Intern,131834.0,woodwardryan@sanchez.com,824-070-9605,2004-01-04
683,Elijah Mendoza,Male,2002-08-11,2006-09-26,Finance,Sales Executive,6,Hyderabad,Resigned,Contract,78598.0,ruben13@myers.net,548-147-3514,2022-01-25
684,Jennifer Jackson,Unknown,1980-05-21,2011-02-15,Human Resource,Finance Analyst,23,Remote,Active,Unknown,124351.0,benjaminwang@burke.org,184-493-2708,
685,Lisa Williams,Female,1981-10-16,2008-04-08,Operations,Unknown,17,Chennai,Active,Intern,80820.75,jadedaniels@hotmail.com,445-131-9803,
686,Cindy Carr,Male,1974-06-11,1980-02-08,Sales,Unknown,22,Bangalore,Terminated,Full-time,115702.0,sarahmartinez@cisneros-burke.com,355-634-0393,2012-01-11
687,Billy Hooper,Unknown,1993-12-21,2013-02-19,Operations,Sales Executive,12,Remote,Active,Contract,61707.0,jonesbeth@peterson.com,874-062-1556,
688,Kelli Tucker,Female,1983-04-24,1995-08-29,Operations,Finance Analyst,40,Hyderabad,Resigned,Intern,89314.33,Unknown,902-495-0166,2025-01-06
689,Jeffrey Long,Male,1980-07-08,1985-09-11,Operations,Software Engineer,19,Bangalore,Terminated,Unknown,103061.0,amanda00@duncan.com,454-054-6856,2001-01-28
690,Emily Griffith,Female,1989-06-25,2021-07-30,Sales,Software Engineer,42,Bangalore,Active,Intern,101703.0,lambtiffany@butler.org,652-957-4924,
691,Maria Woodard,Female,1968-09-04,1983-08-25,Operations,Hr Manager,50,Remote,Active,Intern,75959.29,steven73@harris.org,471-720-7288,
692,Jason Smith,Male,1981-10-06,2018-11-07,Finance,Unknown,21,Hyderabad,Terminated,Unknown,83731.12,jennifer85@gmail.com,082-988-2182,2021-01-01
693,Mr. Nicholas Washington,Unknown,1997-04-01,2017-09-07,Operations,Sales Executive,10,Bangalore,Resigned,Intern,140221.0,lisa61@sullivan-swanson.com,017-369-4222,2023-01-01
694,Michael Jimenez,Unknown,1996-05-23,1999-12-04,Sales,Hr Manager,28,Unknown,Abscond,Contract,96422.61,smoore@thomas-montes.com,408-999-5273,2010-01-23
695,Stephen Jackson,Male,1987-03-22,2014-12-27,Sales,Sales Executive,20,Unknown,Resigned,Unknown,95811.82,crystallawson@hotmail.com,281-205-8735,2025-01-15
696,Hector Spencer Md,Female,1996-10-08,2022-07-02,Human Resource,Sales Executive,44,Remote,Resigned,Intern,106704.0,cboyle@flores.com,091-463-6908,2023-01-10
697,Jose Donovan,Unknown,1983-09-09,1997-10-06,Sales,Sales Executive,17,Chennai,Resigned,Intern,95811.82,luis08@gmail.com,977-785-0014,1998-01-13
698,Dr. Charles Johnson Jr.,Unknown,2000-03-02,2008-04-23,Human Resource,Operations Lead,41,Bangalore,Terminated,Full-time,61626.0,jill29@moss-robinson.com,950-066-8383,2016-01-29
699,Benjamin Ryan,Male,1968-11-19,2008-05-23,Sales,Hr Manager,27,Bangalore,Abscond,Contract,96422.61,chelsea45@beard-smith.com,787-545-8328,2014-01-18
700,David Smith,Unknown,1979-09-20,2007-02-06,Operations,Unknown,46,Bangalore,Active,Unknown,55657.0,fbullock@yahoo.com,351-179-1783,
701,Tanya Garza,Female,1996-03-13,2016-11-22,Finance,Finance Analyst,44,Bangalore,Terminated,Contract,127574.0,matthewhill@gmail.com,671-235-8354,2023-01-18
702,James Whitaker,Female,1968-01-23,1968-01-25,Finance,Unknown,28,Bangalore,Abscond,Unknown,112590.0,jonespatricia@gmail.com,625-471-4493,2022-01-24
703,Carrie Randall,Unknown,1969-07-12,2014-09-02,Engineering,Finance Analyst,40,Unknown,Resigned,Intern,96504.0,bradleywood@hotmail.com,697-890-6302,2018-01-29
704,Andrew Jackson,Female,1967-03-22,2022-05-29,Engineering,Sales Executive,3,Bangalore,Abscond,Intern,89530.07,shirley31@owens.com,467-323-8118,2022-01-09
705,Shannon Lewis,Female,1994-06-10,2005-08-03,Human Resource,Finance Analyst,24,Hyderabad,Resigned,Full-time,85247.0,wmoss@hotmail.com,425-538-2170,2019-01-23
706,Alison Wilson,Female,1983-08-02,2017-11-06,Operations,Software Engineer,50,Unknown,Resigned,Contract,78517.13,torreszachary@anderson.info,652-417-5718,2018-01-27
707,Adrian Bryant,Unknown,1985-06-23,2020-03-17,Human Resource,Sales Executive,10,Chennai,Resigned,Unknown,92810.2,cindy55@miller.com,308-014-3695,2024-01-28
708,Juan Glover,Male,1988-11-18,1997-03-04,Finance,Unknown,4,Remote,Resigned,Contract,83731.12,anna38@yahoo.com,354-567-1508,2023-01-23
709,Randy Webster,Unknown,1996-05-02,2003-09-23,Finance,Operations Lead,36,Hyderabad,Abscond,Full-time,128875.0,hendrickssteven@hotmail.com,683-116-9504,2008-01-07
710,Gina Parker,Female,1978-05-17,2006-12-06,Human Resource,Sales Executive,9,Bangalore,Active,Unknown,92810.2,carterbrian@yahoo.com,754-729-4272,
711,Felicia Allen,Unknown,1968-03-01,2006-10-30,Human Resource,Finance Analyst,44,Hyderabad,Abscond,Contract,93426.0,manuelpitts@white.info,983-883-8841,2007-01-30
712,Sierra Molina,Female,1984-12-17,1995-03-27,Sales,Operations Lead,43,Unknown,Resigned,Intern,66679.0,smithwilliam@yahoo.com,882-279-2971,2003-01-14
713,Gary Henderson,Male,1972-11-04,2007-06-23,Sales,Hr Manager,40,Bangalore,Terminated,Contract,98686.0,arnoldadriana@mays.com,243-642-6557,2008-01-17
714,John Rasmussen,Unknown,1993-12-02,2018-12-22,Human Resource,Software Engineer,14,Bangalore,Active,Full-time,89692.56,ksmith@gmail.com,465-035-9479,
715,Shawn Holmes,Male,1973-10-07,2019-11-14,Sales,Finance Analyst,29,Bangalore,Active,Unknown,83894.94,luisarcher@yahoo.com,886-615-1525,
716,Randy Hendricks,Unknown,1972-02-25,2019-05-10,Human Resource,Unknown,50,Bangalore,Terminated,Full-time,90928.6,shermanjonathan@gmail.com,460-184-2984,2020-01-01
717,Amy Hernandez,Female,2003-01-25,2010-02-22,Operations,Software Engineer,2,Chennai,Resigned,Intern,78517.13,kristen30@yahoo.com,970-221-6586,2022-01-29
718,Chad Kim,Unknown,1994-04-04,2024-06-13,Engineering,Sales Executive,25,Bangalore,Abscond,Intern,77425.0,andrewkrueger@hopkins.com,752-145-9446,2024-01-25
719,Lisa Jordan,Unknown,1996-02-17,2019-07-18,Human Resource,Operations Lead,29,Hyderabad,Active,Contract,92432.0,jrichards@saunders.org,301-602-2800,
720,Gerald Nash,Female,1994-10-03,2003-05-02,Engineering,Unknown,39,Chennai,Active,Full-time,93008.89,vsmith@yahoo.com,634-140-6776,
721,Peter Martinez,Unknown,1979-08-14,2005-02-23,Engineering,Finance Analyst,39,Unknown,Abscond,Contract,99062.91,joanna12@hotmail.com,131-444-5061,2018-01-20
722,Tracy Lamb,Male,1997-04-10,2012-04-08,Engineering,Finance Analyst,31,Remote,Abscond,Contract,122898.0,xsmith@yahoo.com,290-343-6661,2025-01-04
723,Victoria Murphy,Female,1991-06-04,2007-01-19,Human Resource,Operations Lead,16,Hyderabad,Terminated,Unknown,92432.0,ihill@yahoo.com,888-010-6594,2011-01-25
724,Mary Hines,Male,1991-10-25,2007-09-09,Engineering,Operations Lead,37,Unknown,Resigned,Contract,33145.0,michael13@yahoo.com,418-815-4000,2008-01-28
725,Joseph Nixon,Unknown,1969-03-19,1974-03-10,Sales,Sales Executive,38,Unknown,Terminated,Full-time,90586.0,dmoore@house-bell.com,651-703-4153,2020-01-30
726,Monique Adams,Male,1972-10-23,1975-05-24,Human Resource,Software Engineer,30,Hyderabad,Resigned,Contract,143818.0,daniel60@hotmail.com,769-323-9320,1998-01-13
727,David Fowler,Unknown,1990-09-13,2011-02-19,Sales,Unknown,23,Hyderabad,Resigned,Intern,112521.12,lindseymcdowell@gmail.com,083-751-7893,2022-01-03
728,Peter Todd,Male,1996-12-25,2025-01-12,Human Resource,Software Engineer,41,Remote,Terminated,Intern,126855.0,zshaw@cline.info,430-621-0328,2025-01-14
729,Deborah Johnson,Female,1997-05-20,2018-09-11,Operations,Finance Analyst,24,Hyderabad,Abscond,Unknown,89314.33,melissaflynn@gmail.com,933-821-7097,2024-01-20
730,Tracie Dunn,Female,1981-07-06,1998-11-28,Engineering,Unknown,35,Bangalore,Abscond,Unknown,130188.0,karenolsen@levine-miller.info,507-076-0074,2013-01-08
731,Todd Harris,Unknown,1979-12-16,2004-05-18,Human Resource,Sales Executive,27,Remote,Active,Full-time,138591.0,ugonzalez@hotmail.com,498-159-9497,
732,Mr. Marcus Lopez,Female,1966-06-17,2000-08-04,Sales,Hr Manager,14,Hyderabad,Active,Unknown,88011.0,lindsey69@hotmail.com,163-177-3155,
733,Katherine Vega,Female,1978-10-22,1984-08-27,Finance,Unknown,46,Hyderabad,Active,Full-time,118630.0,arianawilson@yahoo.com,594-381-5643,
734,George Sharp,Unknown,1998-06-10,2024-11-10,Sales,Unknown,18,Unknown,Resigned,Intern,138451.0,lorigregory@hotmail.com,688-038-9991,2025-01-10
735,Leroy Hart,Unknown,1973-07-23,2007-11-12,Sales,Sales Executive,37,Chennai,Active,Full-time,95811.82,francisco59@martin-griffith.com,946-503-8943,
736,Emily Fowler,Male,1989-10-25,2006-01-11,Finance,Finance Analyst,13,Hyderabad,Active,Unknown,54964.0,anthonyquinn@yahoo.com,784-800-9926,
737,Mr. Robert Moore,Unknown,2001-11-10,2017-04-24,Finance,Sales Executive,3,Unknown,Active,Contract,30240.0,jamesjohnson@contreras-webb.org,709-052-9523,
738,Katelyn Warren,Male,1975-03-19,1977-08-15,Finance,Finance Analyst,6,Hyderabad,Terminated,Contract,81128.9,simmonsmarisa@johnson.com,739-542-7875,2009-01-13
739,Mary Miller,Female,1979-01-01,2013-12-23,Human Resource,Operations Lead,40,Unknown,Abscond,Unknown,144149.0,andrademeghan@miller.com,689-716-0678,2019-01-20
740,Kimberly Mooney,Male,1970-02-05,2018-07-18,Sales,Finance Analyst,28,Bangalore,Terminated,Full-time,83894.94,douglas20@gmail.com,809-837-2742,2023-01-03
741,Bridget Bauer,Female,1995-06-06,2024-11-30,Finance,Software Engineer,26,Remote,Abscond,Contract,72015.4,reynoldsanthony@yahoo.com,677-760-5104,2025-01-05
742,Timothy Rollins,Unknown,1968-02-27,2003-03-09,Finance,Sales Executive,27,Hyderabad,Active,Unknown,95531.45,ghoward@wells.com,822-934-7752,
743,Evan Hill,Male,1981-10-04,2020-09-01,Finance,Finance Analyst,34,Hyderabad,Resigned,Unknown,81128.9,nicholasshields@yahoo.com,466-665-4644,2025-01-25
744,Ryan Blake,Unknown,1985-02-09,2006-09-06,Human Resource,Operations Lead,32,Hyderabad,Terminated,Full-time,55819.0,jasmine46@stone-norris.com,147-309-2498,2020-01-10
745,Nathan Porter,Female,1970-12-13,1999-03-25,Sales,Unknown,3,Bangalore,Active,Full-time,112521.12,timothygonzalez@hotmail.com,289-494-3975,
746,Robert Myers,Female,1968-12-23,2016-07-10,Sales,Unknown,31,Hyderabad,Resigned,Unknown,112521.12,Unknown,701-692-4485,2018-01-08
747,Jill Nelson,Male,1971-11-23,2002-02-27,Finance,Finance Analyst,42,Unknown,Resigned,Contract,72170.0,nicholspatricia@hotmail.com,158-540-0644,2017-01-16
748,Sandra Martinez,Unknown,1974-08-31,2007-02-10,Finance,Software Engineer,39,Chennai,Active,Contract,72015.4,williamsadriana@moore.com,514-288-9016,
749,Jose Alvarado,Male,1974-02-22,2015-03-28,Human Resource,Hr Manager,1,Unknown,Terminated,Unknown,79067.0,gbenson@moore.com,893-469-6461,2016-01-03
750,Victoria Frost,Unknown,1987-09-05,1995-12-28,Engineering,Software Engineer,10,Chennai,Terminated,Contract,97408.24,llopez@thornton.com,640-704-0082,2008-01-13
751,Michael Taylor,Unknown,2001-02-06,2008-07-26,Engineering,Operations Lead,17,Remote,Active,Full-time,81012.0,christophertaylor@gray.biz,466-797-3160,
752,Gabriel Meyer,Female,1973-01-08,2004-02-17,Finance,Sales Executive,17,Hyderabad,Active,Contract,95531.45,tonyboyle@gmail.com,891-247-4889,
753,Stephanie Carney,Female,1998-12-21,2006-07-31,Operations,Finance Analyst,48,Bangalore,Active,Contract,89314.33,nwallace@pope.net,298-171-5294,
754,John Perez,Male,1978-01-31,1984-12-02,Operations,Software Engineer,5,Hyderabad,Active,Full-time,42952.0,jeffreyfowler@yahoo.com,863-744-5990,
755,Jennifer Hendricks,Unknown,1972-04-28,1984-01-24,Operations,Hr Manager,45,Hyderabad,Resigned,Contract,88468.0,woodsgrant@jones.com,729-648-2389,1993-01-28
756,Allison Stevenson,Unknown,1996-12-10,2006-09-30,Operations,Finance Analyst,3,Bangalore,Abscond,Contract,89314.33,slong@lester-jackson.biz,996-413-5269,2022-01-16
757,Jennifer Ewing,Unknown,1995-04-18,2015-05-09,Sales,Operations Lead,12,Chennai,Abscond,Full-time,81690.26,stewartjoshua@gmail.com,313-430-5841,2019-01-24
758,Deborah Warner,Unknown,1974-11-09,2022-08-12,Engineering,Finance Analyst,11,Unknown,Terminated,Unknown,99062.91,mathissteven@yahoo.com,886-607-1380,2024-01-12
759,Kathleen Sparks,Female,2002-01-07,2005-05-05,Engineering,Operations Lead,15,Bangalore,Terminated,Intern,69455.75,john86@berry-anderson.net,445-973-9116,2021-01-09
760,Nicole Scott,Female,1970-08-25,2000-04-24,Engineering,Finance Analyst,47,Bangalore,Abscond,Intern,99062.91,lindsayvincent@friedman-leach.org,664-009-2699,2023-01-09
761,Julie Burns,Female,1979-08-09,2014-02-26,Operations,Software Engineer,37,Hyderabad,Terminated,Full-time,78517.13,Unknown,635-943-8675,2014-01-25
762,Roger Woodward,Male,1990-02-14,1994-06-12,Sales,Hr Manager,9,Remote,Terminated,Intern,96422.61,Unknown,405-176-0317,2006-01-18
763,Mrs. Jessica Petersen,Female,1997-06-26,1999-02-18,Human Resource,Finance Analyst,47,Chennai,Terminated,Full-time,143342.0,david00@chapman-carter.info,579-822-0916,2017-01-15
764,Edward Washington,Male,1988-02-03,2012-03-03,Finance,Software Engineer,23,Unknown,Abscond,Full-time,72015.4,bclay@yahoo.com,649-750-8890,2016-01-15
765,Robin Gonzales,Unknown,1969-05-18,1981-04-28,Human Resource,Software Engineer,46,Remote,Abscond,Full-time,89692.56,leeashley@porter.com,812-688-9029,2000-01-09
766,Robert Hansen,Male,1989-01-04,2019-05-22,Sales,Finance Analyst,11,Remote,Abscond,Intern,79898.0,alexander31@gmail.com,659-989-6986,2021-01-20
767,Christopher Johnson,Unknown,1969-11-06,1999-08-08,Engineering,Unknown,36,Unknown,Terminated,Intern,93008.89,washingtonkyle@yahoo.com,246-945-0943,2020-01-02
768,Kristen Nichols,Male,1970-08-03,2001-07-13,Sales,Finance Analyst,2,Unknown,Abscond,Contract,57121.0,Unknown,144-829-9123,2003-01-04
769,Felicia Galloway,Male,1965-10-19,2008-02-14,Sales,Unknown,34,Unknown,Resigned,Unknown,112521.12,stephanie24@yahoo.com,042-067-9690,2015-01-10
770,Marilyn Monroe,Female,1966-04-26,2002-11-20,Finance,Software Engineer,27,Hyderabad,Abscond,Contract,72015.4,wumark@dominguez.biz,802-803-3019,2005-01-21
771,John Mccoy,Male,2002-12-28,2024-07-17,Human Resource,Operations Lead,14,Remote,Active,Intern,92432.0,warrensteven@snow.com,074-154-3118,
772,Richard Forbes,Unknown,2001-10-27,2003-10-17,Human Resource,Finance Analyst,25,Hyderabad,Active,Full-time,93426.0,stevenhill@gmail.com,462-394-3035,
773,Jessica Harper,Male,1974-03-26,1978-03-09,Engineering,Finance Analyst,20,Chennai,Resigned,Contract,99062.91,juliacharles@gmail.com,778-124-1211,1994-01-17
774,Ann Moore,Male,1979-05-29,1983-05-22,Engineering,Hr Manager,37,Unknown,Resigned,Intern,79782.4,jfuentes@hines.com,250-532-8870,2005-01-25
775,James Duncan,Female,1997-01-25,2011-07-11,Human Resource,Software Engineer,4,Chennai,Active,Intern,89692.56,hunterdakota@knox.com,664-139-9276,
776,Christina Matthews,Male,1986-04-23,1986-12-02,Operations,Finance Analyst,13,Unknown,Resigned,Contract,89314.33,joycemary@thomas.com,353-257-9727,2006-01-06
777,Mr. Gabriel Booth,Female,1992-09-04,2002-06-20,Finance,Operations Lead,38,Bangalore,Terminated,Full-time,30016.0,richard19@cortez-barrera.com,767-378-9653,2020-01-11
778,Claudia Weaver,Unknown,1978-09-08,2004-03-23,Engineering,Software Engineer,46,Chennai,Terminated,Full-time,139737.0,steve36@hotmail.com,924-008-4473,2015-01-19
779,Rebecca Peterson,Unknown,1964-09-10,1983-03-24,Sales,Hr Manager,38,Bangalore,Active,Intern,148273.0,aanderson@cole.info,372-871-0935,
780,Michelle Lawson,Female,1999-08-14,2012-07-13,Finance,Sales Executive,50,Unknown,Active,Contract,95531.45,cmcdonald@gmail.com,457-095-8639,
781,Michael Nicholson,Female,1995-12-22,2007-12-02,Human Resource,Unknown,28,Hyderabad,Abscond,Contract,90928.6,mccoypaul@yahoo.com,648-405-6340,2018-01-02
782,Brian Payne,Male,1998-09-13,2021-12-10,Finance,Operations Lead,36,Unknown,Resigned,Intern,73594.0,russelledward@patterson.biz,915-057-7340,2024-01-23
783,Lisa Wagner,Unknown,1971-06-24,1995-07-10,Human Resource,Software Engineer,20,Hyderabad,Active,Contract,66289.0,andersondakota@gmail.com,887-838-3277,
784,Devin Roach,Unknown,1987-02-24,2023-04-17,Finance,Hr Manager,10,Unknown,Terminated,Contract,92560.75,deckeramanda@patrick-sanchez.com,529-667-0407,2024-01-08
785,Vincent Mckenzie,Unknown,1968-05-19,2003-03-10,Human Resource,Operations Lead,4,Hyderabad,Active,Full-time,92432.0,halesophia@gmail.com,626-984-2279,
786,Keith Benson,Male,1970-04-18,2001-07-06,Sales,Unknown,29,Unknown,Active,Full-time,112521.12,rossjeffrey@gmail.com,314-467-5764,
787,Linda Williams,Unknown,1980-12-28,2024-12-15,Sales,Operations Lead,1,Hyderabad,Abscond,Intern,81690.26,bradmartin@gmail.com,651-689-3044,2024-01-23
788,Zachary Medina,Female,1975-02-13,2001-01-18,Engineering,Software Engineer,33,Hyderabad,Active,Unknown,114569.0,robert57@johnson.com,723-019-7979,
789,Michelle Kelly,Male,1974-12-29,2016-09-03,Finance,Software Engineer,16,Bangalore,Resigned,Contract,72015.4,jesus60@cruz.info,514-730-4666,2024-01-01
790,James Edwards,Unknown,1992-06-27,2002-06-28,Engineering,Hr Manager,18,Chennai,Abscond,Full-time,79782.4,adalton@gmail.com,935-528-5175,2003-01-29
791,Michael White,Male,1974-10-23,2013-09-23,Operations,Sales Executive,12,Remote,Abscond,Intern,78707.0,brandynelson@johnson.com,614-216-6652,2019-01-25
792,Meredith Hudson,Unknown,1995-03-04,2016-11-14,Finance,Unknown,4,Chennai,Abscond,Intern,88786.0,robert23@mason.com,509-116-2870,2019-01-04
793,Tina Mercer,Unknown,1973-04-10,1982-12-06,Human Resource,Hr Manager,20,Chennai,Abscond,Contract,79067.0,alyssa07@gmail.com,862-603-5824,2018-01-25
794,Brittany Smith,Unknown,1981-08-06,2014-07-19,Engineering,Sales Executive,35,Chennai,Abscond,Unknown,89530.07,michellewatson@young.com,164-399-3583,2024-01-24
795,Edward Lopez,Female,1985-10-06,2022-06-18,Sales,Operations Lead,48,Unknown,Resigned,Intern,91016.0,danielmoss@wright.com,153-179-1129,2022-01-10
796,Matthew Williams,Female,1993-05-03,1997-05-05,Human Resource,Software Engineer,45,Hyderabad,Resigned,Intern,89692.56,smithjohn@keller.com,669-283-8610,2021-01-12
797,Mr. Robert Smith,Unknown,1987-07-12,2018-10-22,Engineering,Hr Manager,5,Unknown,Abscond,Full-time,91029.0,Unknown,338-360-0028,2021-01-23
798,Sandra Robinson,Unknown,2000-06-28,2002-12-31,Sales,Finance Analyst,1,Remote,Resigned,Full-time,83894.94,deleonmichael@johnson.com,709-959-4312,2025-01-13
799,Charles Clark,Unknown,1986-12-12,1987-06-02,Sales,Sales Executive,13,Remote,Resigned,Unknown,95811.82,rbrown@gray.org,970-712-8546,1992-01-25
800,Robert Scott,Unknown,1991-01-30,2012-06-16,Sales,Unknown,2,Hyderabad,Abscond,Full-time,112521.12,burtonmegan@hotmail.com,289-984-0982,2024-01-31
801,Charles Williamson,Unknown,1965-07-25,2018-08-19,Human Resource,Operations Lead,47,Chennai,Active,Intern,92432.0,valentinemichelle@yahoo.com,919-339-4986,
802,Katelyn Hall,Unknown,1999-05-22,2021-12-18,Engineering,Unknown,30,Bangalore,Terminated,Intern,122068.0,mariowalters@hotmail.com,462-514-6026,2024-01-12
803,Rodney Morris,Female,1993-06-23,1998-08-06,Engineering,Unknown,46,Hyderabad,Active,Unknown,38801.0,denniselaine@ellis.biz,375-586-0642,
804,Michelle Carpenter,Male,1981-10-23,2002-06-21,Operations,Hr Manager,30,Remote,Abscond,Unknown,75959.29,trhodes@espinoza.com,899-178-9791,2012-01-10
805,Amber Barrett,Male,1995-01-29,2022-03-29,Sales,Finance Analyst,34,Unknown,Terminated,Full-time,83894.94,claudiajones@smith-ruiz.info,626-452-0895,2025-01-03
806,Lance Delgado,Female,1982-01-09,1999-07-10,Engineering,Software Engineer,12,Bangalore,Abscond,Contract,97408.24,Unknown,849-082-1364,2007-01-28
807,Karen Baird,Female,1973-05-27,2012-04-20,Human Resource,Finance Analyst,26,Unknown,Abscond,Unknown,112770.0,jeff70@yahoo.com,417-487-5049,2023-01-24
808,Jared Walker,Unknown,1988-10-06,1994-09-23,Sales,Unknown,5,Bangalore,Terminated,Full-time,112521.12,martindonald@gmail.com,513-627-0906,2019-01-04
809,Kendra Dunn,Unknown,1978-10-11,1983-07-13,Engineering,Finance Analyst,12,Hyderabad,Active,Contract,99062.91,psparks@gmail.com,833-194-5789,
810,Wendy Stone,Unknown,1996-07-19,2013-06-07,Human Resource,Operations Lead,15,Remote,Terminated,Unknown,129367.0,xcarpenter@yahoo.com,470-098-0532,2019-01-27
811,Lisa Davenport,Unknown,1971-07-26,2023-08-28,Sales,Finance Analyst,37,Chennai,Abscond,Unknown,72424.0,michaelanderson@moody-bell.com,332-808-8854,2025-01-20
812,Bruce Welch,Male,1981-09-29,1991-08-19,Sales,Software Engineer,30,Unknown,Resigned,Contract,92911.53,victoria25@bennett.com,663-009-7533,2002-01-02
